customerID,gender,SeniorCitizen,Age,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,Churn
CUST-00948,Female,0,37,No,No,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,26.38,1634.05,3,3,No
CUST-00949,Female,0,50,No,No,26,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,No,Credit Card,94.2,2468.35,1,5,No
CUST-00950,Female,0,60,Yes,Yes,33,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,30.6,969.22,1,2,No
CUST-00951,Female,0,32,No,No,41,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Transfer,104.21,4458.55,2,3,No
CUST-00952,Female,0,29,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,66.08,1560.05,2,2,No
CUST-00953,Male,0,57,Yes,No,24,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Electronic Check,66.13,1666.08,1,5,No
CUST-00954,Female,0,37,No,No,68,Yes,No,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Electronic Check,69.97,4985.67,7,3,Yes
CUST-00955,Male,1,70,Yes,No,57,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,18,1054.61,0,5,No
CUST-00956,Male,1,66,No,No,59,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Two Year,Yes,Electronic Check,85.88,4823.74,3,3,No
CUST-00957,Female,0,20,No,No,58,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,120,6990.26,4,4,Yes
CUST-00958,Male,0,45,Yes,Yes,62,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer,18,1069.89,3,1,No
CUST-00959,Male,0,43,No,No,62,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer,96.31,6207.17,1,4,No
CUST-00960,Female,0,47,Yes,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer,26.01,1926.96,1,5,No
CUST-00961,Male,0,30,Yes,No,2,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One Year,No,Bank Transfer,88.44,,1,5,No
CUST-00962,Female,0,30,Yes,No,3,Yes,No,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Mailed Check,88.78,269.23,3,3,Yes
CUST-00963,Male,0,19,No,No,24,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,26.52,637.89,2,4,No
CUST-00964,Male,0,54,No,No,15,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,One Year,Yes,Mailed Check,84.27,1266.45,3,4,Yes
CUST-00965,Male,0,55,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,18,35.59,1,5,No
CUST-00966,Male,0,19,No,No,15,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Electronic Check,106.33,1589.96,1,2,No
CUST-00967,Female,0,53,Yes,Yes,9,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,18,164.19,2,4,No
CUST-00968,Male,0,43,Yes,No,21,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,One Year,No,Bank Transfer,94.84,2077.87,1,4,Yes
CUST-00969,Female,0,28,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Two Year,Yes,Electronic Check,53.7,542.15,1,2,No
CUST-00970,Male,0,25,No,No,15,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,18,279.64,5,1,Yes
CUST-00971,Female,0,61,Yes,Yes,1,No,No Phone Service,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,57.35,59.43,1,5,No
CUST-00972,Female,0,57,Yes,No,37,No,No Phone Service,DSL,Yes,No,No,Yes,No,No,Month-to-Month,No,Electronic Check,48.29,1790.09,4,2,Yes
CUST-00973,Female,0,60,No,No,15,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,33.39,493.21,1,5,No
CUST-00974,Male,0,39,No,Yes,23,No,No Phone Service,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Mailed Check,56.34,1313.91,2,3,No
CUST-00975,Male,0,37,Yes,No,58,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,28.37,1636.55,2,5,No
CUST-00976,Male,1,80,Yes,Yes,16,Yes,No,DSL,No,No,No,No,No,No,One Year,Yes,Electronic Check,47.98,735.55,2,4,No
CUST-00977,Female,0,46,No,No,22,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer,90.22,1960.59,3,2,No
CUST-00978,Male,0,57,No,Yes,8,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Transfer,115.74,971.67,1,5,Yes
CUST-00979,Male,1,82,Yes,No,7,Yes,No,Fiber Optic,No,Yes,No,No,No,No,One Year,No,Electronic Check,73.34,490.2,4,2,No
CUST-00980,Female,1,75,No,No,17,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,Two Year,No,Electronic Check,54.12,938.13,3,3,No
CUST-00981,Male,0,34,Yes,Yes,44,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,88.38,4021.4,0,5,No
CUST-00982,Female,0,37,Yes,No,22,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Electronic Check,97.39,2174.45,1,5,Yes
CUST-00983,Male,0,33,No,No,68,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,82.72,5664.19,1,5,No
CUST-00984,Male,0,63,No,No,36,Yes,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,95.69,3516.34,4,3,Yes
CUST-00985,Female,0,60,Yes,Yes,56,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,18,1000.88,1,4,Yes
CUST-00986,Male,0,24,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Two Year,No,Credit Card,44.13,84.65,2,5,Yes
CUST-00987,Female,0,33,No,No,27,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,99.87,2821.17,4,4,Yes
CUST-00988,Male,0,62,No,No,50,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,20.68,1027,4,1,No
CUST-00989,Male,0,64,No,No,5,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,85.29,433.5,4,1,No
CUST-00990,Female,0,44,No,Yes,35,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer,32.47,1140.01,0,5,Yes
CUST-00991,Female,0,40,No,No,7,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,70.01,468.25,1,5,No
CUST-00992,Female,0,41,Yes,No,40,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Yes,Electronic Check,75.42,3153.38,2,3,No
CUST-00993,Male,0,26,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,54.87,338.85,0,4,Yes
CUST-00994,Female,0,52,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two Year,No,Electronic Check,64.42,372.96,0,5,No
CUST-00995,Male,0,37,No,No,51,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Electronic Check,102.08,5456.83,1,5,No
CUST-00996,Male,0,54,No,Yes,8,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,34.42,281.88,0,4,Yes
CUST-00997,Female,1,76,Yes,Yes,51,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Bank Transfer,89.7,4562.04,1,5,No
CUST-00998,Male,0,34,Yes,No,64,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer,119.75,7749.35,0,5,No
CUST-00999,Female,0,64,No,Yes,20,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Two Year,Yes,Electronic Check,97.6,1875.24,2,3,No
CUST-01000,Male,0,48,Yes,Yes,26,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Two Year,No,Electronic Check,80.41,2103.29,0,5,No
